qualifyId	driverId	number	position
6348	20	5	3
6349	13	19	4
6350	822	77	5
6351	8	7	6
6352	817	3	7
6353	154	8	8
6354	831	12	9
6355	828	9	10
6356	813	13	11
6357	826	26	12
6358	830	33	13
6359	832	55	14
6360	815	11	15
6361	807	27	16
6362	18	22	17
6363	4	14	18
6364	829	28	19
6365	833	98	20
6366	1	44	1
6367	20	5	2
6368	3	6	3
6369	8	7	4
6370	822	77	5
6371	13	19	6
6372	817	3	7
6373	807	27	8
6374	832	55	9
6375	154	8	10
6376	815	11	11
6377	831	12	12
6378	828	9	13
6379	4	14	14
6380	830	33	15
6381	813	13	16
6382	826	26	17
6383	829	28	18
6384	833	98	19
6385	3	6	1
6386	1	44	2
6387	20	5	3
6388	822	77	4
6389	832	55	5
6390	830	33	6
6391	8	7	7
6392	826	26	8
6393	13	19	9
6394	817	3	10
6395	154	8	11
6396	813	13	12
6397	4	14	13
6398	18	22	14
6399	831	12	15
6400	828	9	16
6401	807	27	17
6402	815	11	18
6403	829	28	19
6404	833	98	20
6405	1	44	1
6406	3	6	2
6407	20	5	3
6408	817	3	4
6409	826	26	5
6410	8	7	6
6411	815	11	7
6412	832	55	8
6413	813	13	9
6414	830	33	10
6415	154	8	11
6416	18	22	12
6417	807	27	13
6418	13	19	14
6419	4	14	15
6420	831	12	16
6421	822	77	17
6422	828	9	18
6423	829	28	19
6424	833	98	20
6425	1	44	1
6426	3	6	2
6427	8	7	3
6428	822	77	4
6429	154	8	5
6430	813	13	6
6431	807	27	7
6432	826	26	8
6433	817	3	9
6434	815	11	10
6435	832	55	11
6436	830	33	12
6437	828	9	13
6438	4	14	14
6439	831	12	15
6440	20	5	16
6441	13	19	17
6442	833	98	18
6443	829	28	19
6444	1	44	1
6445	3	6	2
6446	20	5	3
6447	13	19	4
6448	807	27	5
6449	822	77	6
6450	830	33	7
6451	826	26	8
6452	831	12	9
6453	154	8	10
6454	813	13	11
6455	828	9	12
6456	832	55	13
6457	817	3	14
6458	4	14	15
6459	815	11	16
6460	18	22	17
6461	8	7	18
6462	833	98	19
6463	829	28	20
6464	1	44	1
6465	3	6	2
6466	13	19	3
6467	822	77	4
6468	8	7	5
6469	20	5	6
6470	826	26	7
6471	832	55	8
6472	807	27	9
6473	817	3	10
6474	815	11	11
6475	154	8	12
6476	830	33	13
6477	813	13	14
6478	828	9	15
6479	831	12	16
6480	4	14	17
6481	18	22	18
6482	829	28	19
6483	833	98	20
6484	1	44	1
6485	3	6	2
6486	20	5	3
6487	817	3	4
6488	8	7	5
6489	822	77	6
6490	826	26	7
6491	13	19	8
6492	830	33	9
6493	154	8	10
6494	807	27	11
6495	832	55	12
6496	815	11	13
6497	813	13	14
6498	4	14	15
6499	18	22	16
6500	828	9	17
6501	831	12	18
6502	833	98	19
6503	829	28	20
6504	1	44	1
6505	3	6	2
6506	822	77	3
6507	154	8	4
6508	815	11	5
6509	817	3	6
6510	13	19	7
6511	813	13	8
6512	20	5	9
6513	832	55	10
6514	807	27	11
6515	826	26	12
6516	828	9	13
6517	8	7	14
6518	830	33	15
6519	831	12	16
6520	18	22	17
6521	4	14	18
6522	829	28	19
6523	833	98	20
6524	1	44	1
6525	8	7	2
6526	20	5	3
6527	3	6	4
6528	13	19	5
6529	822	77	6
6530	815	11	7
6531	154	8	8
6532	807	27	9
6533	828	9	10
6534	813	13	11
6535	831	12	12
6536	832	55	13
6537	826	26	14
6538	817	3	15
6539	18	22	16
6540	4	14	17
6541	829	28	18
6542	833	98	19
6543	830	33	20
6544	20	5	1
6545	817	3	2
6546	8	7	3
6547	826	26	4
6548	1	44	5
6549	3	6	6
6550	822	77	7
6551	830	33	8
6552	13	19	9
6553	154	8	10
6554	807	27	11
6555	4	14	12
6556	815	11	13
6557	832	55	14
6558	18	22	15
6559	831	12	16
6560	828	9	17
6561	813	13	18
6562	829	28	19
6563	834	53	20
6564	3	6	1
6565	1	44	2
6566	822	77	3
6567	20	5	4
6568	13	19	5
6569	8	7	6
6570	817	3	7
6571	154	8	8
6572	815	11	9
6573	826	26	10
6574	807	27	11
6575	832	55	12
6576	813	13	13
6577	4	14	14
6578	830	33	15
6579	18	22	16
6580	828	9	17
6581	831	12	18
6582	829	28	19
6583	834	53	20
6584	3	6	1
6585	1	44	2
6586	822	77	3
6587	20	5	4
6588	8	7	5
6589	807	27	6
6590	815	11	7
6591	154	8	8
6592	830	33	9
6593	817	3	10
6594	826	26	11
6595	831	12	12
6596	18	22	13
6597	813	13	14
6598	13	19	15
6599	4	14	16
6600	828	9	17
6601	829	28	18
6602	833	98	19
6603	3	6	1
6604	1	44	2
6605	817	3	3
6606	826	26	4
6607	20	5	5
6608	815	11	6
6609	807	27	7
6610	8	7	8
6611	13	19	9
6612	830	33	10
6613	4	14	11
6614	822	77	12
6615	154	8	13
6616	18	22	14
6617	813	13	15
6618	828	9	16
6619	831	12	17
6620	834	53	18
6621	829	28	19
6622	832	55	20
6623	3	6	1
6624	1	44	2
6625	20	5	3
6626	826	26	4
6627	817	3	5
6628	822	77	6
6629	13	19	7
6630	830	33	8
6631	815	11	9
6632	807	27	10
6633	832	55	11
6634	154	8	12
6635	813	13	13
6636	828	9	14
6637	8	7	15
6638	4	14	16
6639	831	12	17
6640	834	53	18
6641	829	28	19
6642	18	22	20
6643	3	6	1
6644	1	44	2
6645	20	5	3
6646	822	77	4
6647	8	7	5
6648	807	27	6
6649	826	26	7
6650	13	19	8
6651	817	3	9
6652	830	33	10
6653	831	12	11
6654	832	55	12
6655	815	11	13
6656	828	9	14
6657	154	8	15
6658	813	13	16
6659	18	22	17
6660	834	53	18
6661	829	28	19
6662	4	14	20
6663	3	6	1
6664	1	44	2
6665	8	7	3
6666	815	11	4
6667	817	3	5
6668	822	77	6
6669	807	27	7
6670	13	19	8
6671	826	26	9
6672	832	55	10
6673	830	33	11
6674	18	22	12
6675	813	13	13
6676	831	12	14
6677	154	8	15
6678	20	5	16
6679	4	14	17
6680	828	9	18
6681	829	28	19
6682	833	98	20
6683	1	44	1
6684	3	6	2
6685	20	5	3
6686	8	7	4
6687	830	33	5
6688	13	19	6
6689	832	55	7
6690	817	3	8
6691	815	11	9
6692	807	27	10
6693	822	77	11
6694	4	14	12
6695	18	22	13
6696	835	30	14
6697	825	20	15
6698	828	9	16
6699	831	12	17
6700	826	26	18
6701	154	8	19
6702	821	21	20
6703	837	88	21
6704	836	94	22
6705	1	44	1
6706	3	6	2
6707	20	5	3
6708	8	7	4
6709	817	3	5
6710	822	77	6
6711	13	19	7
6712	807	27	8
6713	154	8	9
6714	830	33	10
6715	832	55	11
6716	838	47	12
6717	821	21	13
6718	18	22	14
6719	826	26	15
6720	836	94	16
6721	828	9	17
6722	815	11	18
6723	825	20	19
6724	835	30	20
6725	837	88	21
6726	831	12	22
6727	3	6	1
6728	817	3	2
6729	8	7	3
6730	20	5	4
6731	822	77	5
6732	826	26	6
6733	815	11	7
6734	832	55	8
6735	830	33	9
6736	807	27	10
6737	13	19	11
6738	4	14	12
6739	18	22	13
6740	154	8	14
6741	828	9	15
6742	831	12	16
6743	825	20	17
6744	821	21	18
6745	835	30	19
6746	837	88	20
6747	836	94	21
6748	1	44	22
6749	3	6	1
6750	20	5	2
6751	822	77	3
6752	8	7	4
6753	13	19	5
6754	817	3	6
6755	815	11	7
6756	826	26	8
6757	830	33	9
6758	1	44	10
6759	832	55	11
6760	18	22	12
6761	807	27	13
6762	4	14	14
6763	154	8	15
6764	821	21	16
6765	825	20	17
6766	835	30	18
6767	831	12	19
6768	836	94	20
6769	837	88	21
6770	828	9	22
6771	1	44	1
6772	3	6	2
6773	817	3	3
6774	830	33	4
6775	8	7	5
6776	20	5	6
6777	822	77	7
6778	832	55	8
6779	815	11	9
6780	4	14	10
6781	807	27	11
6782	18	22	12
6783	826	26	13
6784	154	8	14
6785	825	20	15
6786	821	21	16
6787	835	30	17
6788	13	19	18
6789	828	9	19
6790	831	12	20
6791	836	94	21
6792	837	88	22
6793	817	3	1
6794	3	6	2
6795	1	44	3
6796	20	5	4
6797	807	27	5
6798	8	7	6
6799	832	55	7
6800	815	11	8
6801	826	26	9
6802	4	14	10
6803	822	77	11
6804	821	21	12
6805	18	22	13
6806	13	19	14
6807	154	8	15
6808	825	20	16
6809	828	9	17
6810	835	30	18
6811	837	88	19
6812	836	94	20
6813	830	33	21
6814	831	12	22
6815	1	44	1
6816	3	6	2
6817	20	5	3
6818	817	3	4
6819	830	33	5
6820	8	7	6
6821	822	77	7
6822	13	19	8
6823	807	27	9
6824	4	14	10
6825	815	11	11
6826	18	22	12
6827	826	26	13
6828	821	21	14
6829	154	8	15
6830	832	55	16
6831	835	30	17
6832	836	94	18
6833	828	9	19
6834	831	12	20
6835	837	88	21
6836	3	6	1
6837	815	11	2
6838	817	3	3
6839	20	5	4
6840	8	7	5
6841	13	19	6
6842	826	26	7
6843	822	77	8
6844	830	33	9
6845	1	44	10
6846	154	8	11
6847	807	27	12
6848	832	55	13
6849	4	14	14
6850	821	21	15
6851	831	12	16
6852	837	88	17
6853	836	94	18
6854	18	22	19
6855	828	9	20
6856	825	20	21
6857	835	30	22
6858	1	44	1
6859	3	6	2
6860	807	27	3
6861	20	5	4
6862	18	22	5
6863	8	7	6
6864	817	3	7
6865	822	77	8
6866	830	33	9
6867	13	19	10
6868	821	21	11
6869	836	94	12
6870	154	8	13
6871	4	14	14
6872	832	55	15
6873	815	11	16
6874	825	20	17
6875	835	30	18
6876	837	88	19
6877	826	26	20
6878	828	9	21
6879	831	12	22
6880	1	44	1
6881	3	6	2
6882	830	33	3
6883	817	3	4
6884	8	7	5
6885	20	5	6
6886	822	77	7
6887	832	55	8
6888	807	27	9
6889	4	14	10
6890	815	11	11
6891	13	19	12
6892	154	8	13
6893	821	21	14
6894	826	26	15
6895	825	20	16
6896	18	22	17
6897	835	30	18
6898	837	88	19
6899	836	94	20
6900	831	12	21
6901	3	6	1
6902	1	44	2
6903	817	3	3
6904	830	33	4
6905	20	5	5
6906	832	55	6
6907	4	14	7
6908	18	22	8
6909	807	27	9
6910	822	77	10
6911	154	8	11
6912	826	26	12
6913	815	11	13
6914	8	7	14
6915	821	21	15
6916	831	12	16
6917	835	30	17
6918	13	19	18
6919	825	20	19
6920	828	9	20
6921	836	94	21
6922	837	88	22
6923	3	6	1
6924	1	44	2
6925	817	3	3
6926	830	33	4
6927	8	7	5
6928	20	5	6
6929	807	27	7
6930	822	77	8
6931	815	11	9
6932	13	19	10
6933	821	21	11
6934	18	22	12
6935	832	55	13
6936	4	14	14
6937	154	8	15
6938	835	30	16
6939	825	20	17
6940	836	94	18
6941	826	26	19
6942	837	88	20
6943	831	12	21
6944	828	9	22
6945	3	6	1
6946	830	33	2
6947	8	7	3
6948	20	5	4
6949	817	3	5
6950	815	11	6
6951	807	27	7
6952	822	77	8
6953	18	22	9
6954	13	19	10
6955	154	8	11
6956	825	20	12
6957	821	21	13
6958	835	30	14
6959	832	55	15
6960	836	94	16
6961	831	12	17
6962	839	31	18
6963	826	26	19
6964	828	9	20
6965	1	44	21
6966	1	44	1
6967	3	6	2
6968	20	5	3
6969	8	7	4
6970	822	77	5
6971	817	3	6
6972	830	33	7
6973	815	11	8
6974	807	27	9
6975	821	21	10
6976	13	19	11
6977	154	8	12
6978	4	14	13
6979	836	94	14
6980	18	22	15
6981	832	55	16
6982	826	26	17
6983	831	12	18
6984	828	9	19
6985	835	30	20
6986	825	20	21
6987	3	6	1
6988	817	3	2
6989	1	44	3
6990	830	33	4
6991	8	7	5
6992	832	55	6
6993	826	26	7
6994	807	27	8
6995	4	14	9
6996	815	11	10
6997	822	77	11
6998	13	19	12
6999	18	22	13
7000	821	21	14
7001	154	8	15
7002	828	9	16
7003	825	20	17
7004	831	12	18
7005	835	30	19
7006	836	94	20
7007	839	31	21
7008	20	5	22
7009	1	44	1
7010	3	6	2
7011	830	33	3
7012	817	3	4
7013	20	5	5
7014	8	7	6
7015	815	11	7
7016	807	27	8
7017	18	22	9
7018	13	19	10
7019	822	77	11
7020	154	8	12
7021	821	21	13
7022	825	20	14
7023	826	26	15
7024	832	55	16
7025	828	9	17
7026	831	12	18
7027	835	30	19
7028	839	31	20
7029	836	94	21
7030	4	14	22
7031	3	6	1
7032	1	44	2
7033	8	7	3
7034	20	5	4
7035	830	33	5
7036	817	3	6
7037	815	11	7
7038	154	8	8
7039	807	27	9
7040	821	21	10
7041	822	77	11
7042	13	19	12
7043	826	26	13
7044	832	55	14
7045	4	14	15
7046	835	30	16
7047	18	22	17
7048	825	20	18
7049	828	9	19
7050	831	12	20
7051	839	31	21
7052	836	94	22
7053	1	44	1
7054	3	6	2
7055	817	3	3
7056	830	33	4
7057	8	7	5
7058	20	5	6
7059	807	27	7
7060	822	77	8
7061	13	19	9
7062	832	55	10
7063	815	11	11
7064	4	14	12
7065	826	26	13
7066	821	21	14
7067	835	30	15
7068	828	9	16
7069	154	8	17
7070	825	20	18
7071	18	22	19
7072	836	94	20
7073	831	12	21
7074	839	31	22
7075	1	44	1
7076	3	6	2
7077	830	33	3
7078	817	3	4
7079	807	27	5
7080	8	7	6
7081	20	5	7
7082	822	77	8
7083	13	19	9
7084	832	55	10
7085	4	14	11
7086	815	11	12
7087	18	22	13
7088	825	20	14
7089	828	9	15
7090	836	94	16
7091	821	21	17
7092	826	26	18
7093	831	12	19
7094	839	31	20
7095	154	8	21
7096	1	44	1
7097	3	6	2
7098	8	7	3
7099	830	33	4
7100	20	5	5
7101	817	3	6
7102	154	8	7
7103	807	27	8
7104	815	11	9
7105	4	14	10
7106	822	77	11
7107	821	21	12
7108	13	19	13
7109	826	26	14
7110	832	55	15
7111	835	30	16
7112	18	22	17
7113	825	20	18
7114	836	94	19
7115	839	31	20
7116	828	9	21
7117	831	12	22
7118	1	44	1
7119	3	6	2
7120	817	3	3
7121	8	7	4
7122	20	5	5
7123	830	33	6
7124	807	27	7
7125	815	11	8
7126	4	14	9
7127	13	19	10
7128	822	77	11
7129	18	22	12
7130	821	21	13
7131	154	8	14
7132	835	30	15
7133	836	94	16
7134	826	26	17
7135	825	20	18
7136	831	12	19
7137	839	31	20
7138	832	55	21
7139	828	9	22
7140	1	44	1
7141	20	5	2
7142	822	77	3
7143	8	7	4
7144	830	33	5
7145	154	8	6
7146	13	19	7
7147	832	55	8
7148	826	26	9
7149	817	3	10
7150	815	11	11
7151	807	27	12
7152	4	14	13
7153	839	31	14
7154	828	9	15
7155	841	36	16
7156	825	20	17
7157	838	2	18
7158	840	18	19
7159	835	30	20
7160	1	44	1
7161	20	5	2
7162	822	77	3
7163	8	7	4
7164	817	3	5
7165	13	19	6
7166	807	27	7
7167	815	11	8
7168	826	26	9
7169	840	18	10
7170	832	55	11
7171	825	20	12
7172	4	14	13
7173	828	9	14
7174	841	36	15
7175	838	2	16
7176	154	8	17
7177	835	30	18
7178	830	33	19
7179	839	31	20
7180	822	77	1
7181	1	44	2
7182	20	5	3
7183	817	3	4
7184	8	7	5
7185	830	33	6
7186	807	27	7
7187	13	19	8
7188	154	8	9
7189	835	30	10
7190	826	26	11
7191	840	18	12
7192	836	94	13
7193	839	31	14
7194	4	14	15
7195	832	55	16
7196	838	2	17
7197	815	11	18
7198	828	9	19
7199	825	20	20
7200	20	5	1
7201	8	7	2
7202	822	77	3
7203	1	44	4
7204	817	3	5
7205	13	19	6
7206	830	33	7
7207	807	27	8
7208	815	11	9
7209	839	31	10
7210	832	55	11
7211	840	18	12
7212	826	26	13
7213	825	20	14
7214	4	14	15
7215	835	30	16
7216	838	2	17
7217	836	94	18
7218	828	9	19
7219	154	8	20
7220	1	44	1
7221	20	5	2
7222	822	77	3
7223	8	7	4
7224	830	33	5
7225	817	3	6
7226	4	14	7
7227	815	11	8
7228	13	19	9
7229	839	31	10
7230	825	20	11
7231	832	55	12
7232	807	27	13
7233	154	8	14
7234	836	94	15
7235	828	9	16
7236	835	30	17
7237	840	18	18
7238	838	2	19
7239	826	26	20
7240	8	7	1
7241	20	5	2
7242	822	77	3
7243	830	33	4
7244	817	3	5
7245	832	55	6
7246	815	11	7
7247	154	8	8
7248	18	22	9
7249	838	2	10
7250	826	26	11
7251	807	27	12
7252	825	20	13
7253	1	44	14
7254	13	19	15
7255	839	31	16
7256	835	30	17
7257	840	18	18
7258	836	94	19
7259	828	9	20
7260	1	44	1
7261	20	5	2
7262	822	77	3
7263	8	7	4
7264	830	33	5
7265	817	3	6
7266	13	19	7
7267	815	11	8
7268	839	31	9
7269	807	27	10
7270	826	26	11
7271	4	14	12
7272	832	55	13
7273	154	8	14
7274	835	30	15
7275	838	2	16
7276	840	18	17
7277	825	20	18
7278	828	9	19
7279	836	94	20
7280	1	44	1
7281	822	77	2
7282	8	7	3
7283	20	5	4
7284	830	33	5
7285	815	11	6
7286	839	31	7
7287	840	18	8
7288	13	19	9
7289	817	3	10
7290	826	26	11
7291	832	55	12
7292	825	20	13
7293	807	27	14
7294	836	94	15
7295	4	14	16
7296	154	8	17
7297	828	9	18
7298	838	2	19
7299	18	17	20
7300	822	77	1
7301	20	5	2
7302	1	44	3
7303	8	7	4
7304	817	3	5
7305	830	33	6
7306	154	8	7
7307	815	11	8
7308	839	31	9
7309	832	55	10
7310	807	27	11
7311	4	14	12
7312	838	2	13
7313	826	26	14
7314	825	20	15
7315	835	30	16
7316	13	19	17
7317	840	18	18
7318	828	9	19
7319	836	94	20
7320	1	44	1
7321	8	7	2
7322	20	5	3
7323	822	77	4
7324	830	33	5
7325	807	27	6
7326	815	11	7
7327	839	31	8
7328	838	2	9
7329	154	8	10
7330	835	30	11
7331	826	26	12
7332	4	14	13
7333	832	55	14
7334	13	19	15
7335	840	18	16
7336	825	20	17
7337	836	94	18
7338	828	9	19
7339	817	3	20
7340	20	5	1
7341	8	7	2
7342	822	77	3
7343	1	44	4
7344	830	33	5
7345	817	3	6
7346	807	27	7
7347	4	14	8
7348	838	2	9
7349	832	55	10
7350	835	30	11
7351	839	31	12
7352	826	26	13
7353	815	11	14
7354	154	8	15
7355	825	20	16
7356	840	18	17
7357	836	94	18
7358	814	40	19
7359	828	9	20
7360	1	44	1
7361	20	5	2
7362	822	77	3
7363	8	7	4
7364	830	33	5
7365	817	3	6
7366	807	27	7
7367	815	11	8
7368	839	31	9
7369	835	30	10
7370	4	14	11
7371	154	8	12
7372	825	20	13
7373	832	55	14
7374	838	2	15
7375	13	19	16
7376	826	26	17
7377	840	18	18
7378	828	9	19
7379	836	94	20
7380	1	44	1
7381	830	33	2
7382	817	3	3
7383	840	18	4
7384	839	31	5
7385	822	77	6
7386	8	7	7
7387	20	5	8
7388	13	19	9
7389	838	2	10
7390	815	11	11
7391	807	27	12
7392	4	14	13
7393	826	26	14
7394	832	55	15
7395	825	20	16
7396	835	30	17
7397	828	9	18
7398	836	94	19
7399	154	8	20
7400	20	5	1
7401	830	33	2
7402	817	3	3
7403	8	7	4
7404	1	44	5
7405	822	77	6
7406	807	27	7
7407	4	14	8
7408	838	2	9
7409	832	55	10
7410	835	30	11
7411	815	11	12
7412	826	26	13
7413	839	31	14
7414	154	8	15
7415	825	20	16
7416	13	19	17
7417	840	18	18
7418	836	94	19
7419	828	9	20
7420	1	44	1
7421	8	7	2
7422	830	33	3
7423	817	3	4
7424	20	5	20
7425	839	31	6
7426	838	2	7
7427	807	27	8
7428	815	11	9
7429	4	14	10
7430	13	19	11
7431	835	30	12
7432	840	18	13
7433	832	55	14
7434	842	10	15
7435	154	8	16
7436	825	20	17
7437	836	94	18
7438	828	9	19
7439	822	77	5
7440	1	44	1
7441	822	77	2
7442	20	5	3
7443	817	3	4
7444	830	33	5
7445	8	7	6
7446	839	31	7
7447	815	11	8
7448	13	19	9
7449	4	14	10
7450	838	2	11
7451	807	27	12
7452	825	20	13
7453	835	30	14
7454	832	55	15
7455	154	8	16
7456	842	10	17
7457	840	18	18
7458	828	9	19
7459	836	94	20
7460	1	44	1
7461	20	5	2
7462	822	77	3
7463	817	3	4
7464	8	7	5
7465	830	33	6
7466	839	31	7
7467	832	55	8
7468	4	14	9
7469	815	11	10
7470	13	19	11
7471	826	26	12
7472	838	2	13
7473	154	8	14
7474	807	27	15
7475	828	9	16
7476	840	18	17
7477	843	39	18
7478	836	94	19
7479	825	20	20
7480	20	5	1
7481	830	33	2
7482	1	44	3
7483	822	77	4
7484	8	7	5
7485	839	31	6
7486	817	3	7
7487	807	27	8
7488	832	55	9
7489	815	11	10
7490	13	19	11
7491	840	18	12
7492	843	28	13
7493	4	14	14
7494	838	2	15
7495	828	9	16
7496	836	94	17
7497	825	20	18
7498	154	8	19
7499	822	77	1
7500	20	5	2
7501	8	7	3
7502	830	33	4
7503	817	3	5
7504	815	11	6
7505	4	14	7
7506	807	27	8
7507	832	55	9
7508	13	19	10
7509	839	31	11
7510	154	8	12
7511	838	2	13
7512	825	20	14
7513	843	28	15
7514	836	94	16
7515	842	10	17
7516	840	18	18
7517	828	9	19
7520	822	77	1
7519	1	44	20
7521	1	44	2
7522	20	5	3
7523	817	3	4
7524	8	7	5
7525	830	33	6
7526	807	27	7
7527	815	11	8
7528	839	31	9
7529	13	19	10
7530	4	14	11
7531	832	55	12
7532	838	2	13
7533	825	20	14
7534	840	18	15
7535	154	8	16
7536	842	10	17
7537	836	94	18
7538	828	9	19
7539	843	28	20
7540	1	44	1
7541	8	7	2
7542	20	5	3
7543	830	33	4
7544	817	3	5
7545	825	20	6
7546	154	8	7
7547	807	27	8
7548	832	55	9
7549	822	77	10
7550	4	14	11
7551	838	2	12
7552	815	11	13
7553	840	18	14
7554	839	31	15
7555	843	28	16
7556	828	9	17
7557	844	16	18
7558	845	35	19
7559	842	10	20
7560	20	5	1
7561	8	7	2
7562	822	77	3
7563	1	44	4
7564	817	3	5
7565	842	10	6
7566	825	20	7
7567	807	27	8
7568	839	31	9
7569	832	55	10
7570	843	28	11
7571	815	11	12
7572	4	14	13
7573	838	2	14
7574	830	33	15
7575	154	8	16
7576	828	9	17
7577	845	35	18
7578	844	16	19
7579	840	18	20
7580	20	5	1
7581	8	7	2
7582	822	77	3
7583	1	44	4
7584	830	33	5
7585	817	3	6
7586	807	27	7
7587	815	11	8
7588	832	55	9
7589	154	8	10
7590	825	20	11
7591	839	31	12
7592	4	14	13
7593	838	2	14
7594	843	28	15
7595	845	35	16
7596	842	10	17
7597	840	18	18
7598	844	16	19
7599	828	9	20
7600	20	5	1
7601	1	44	2
7602	822	77	3
7603	817	3	4
7604	830	33	5
7605	8	7	6
7606	839	31	7
7607	815	11	8
7608	807	27	9
7609	832	55	10
7610	840	18	11
7611	845	35	12
7612	4	14	13
7613	844	16	14
7614	825	20	15
7615	838	2	16
7616	842	10	17
7617	828	9	18
7618	843	28	19
7619	154	8	20
7620	1	44	1
7621	822	77	2
7622	20	5	3
7623	8	7	4
7624	830	33	5
7625	817	3	6
7626	825	20	7
7627	4	14	8
7628	832	55	9
7629	154	8	10
7630	838	2	11
7631	842	10	12
7632	839	31	13
7633	844	16	14
7634	815	11	15
7635	807	27	16
7636	828	9	17
7637	845	35	18
7638	840	18	19
7639	843	28	20
7640	817	3	1
7641	20	5	2
7642	1	44	3
7643	8	7	4
7644	4	14	7
7645	832	55	8
7646	815	11	9
7647	842	10	10
7648	838	2	12
7649	845	35	13
7650	844	16	14
7651	154	8	15
7652	843	28	16
7653	828	9	17
7654	840	18	18
7655	825	20	19
7656	830	33	20
7657	822	77	5
7658	839	31	6
7659	807	27	11
7660	20	5	1
7661	822	77	2
7662	830	33	3
7663	1	44	4
7664	8	7	5
7665	817	3	6
7666	807	27	7
7667	839	31	8
7668	832	55	9
7669	815	11	10
7670	843	28	12
7671	4	14	14
7672	838	2	15
7673	842	10	16
7674	840	18	17
7675	845	35	18
7676	828	9	19
7677	154	8	20
7678	825	20	11
7679	844	16	13
7680	1	44	1
7681	822	77	2
7682	20	5	3
7683	830	33	4
7684	817	3	5
7685	8	7	6
7686	832	55	7
7687	844	16	8
7688	825	20	9
7689	154	8	10
7690	839	31	11
7691	807	27	12
7692	815	11	13
7693	842	10	14
7694	828	9	15
7695	4	14	16
7696	843	28	17
7697	838	2	18
7698	845	35	19
7699	840	18	20
7700	822	77	1
7701	1	44	2
7702	20	5	3
7703	8	7	4
7704	830	33	5
7705	154	8	6
7706	817	3	7
7707	825	20	8
7708	832	55	9
7709	807	27	10
7710	839	31	11
7711	842	10	12
7712	844	16	13
7713	4	14	14
7714	840	18	15
7715	838	2	16
7716	815	11	17
7717	845	35	18
7718	843	28	19
7719	828	9	20
7720	1	44	1
7721	20	5	2
7722	8	7	3
7723	822	77	4
7724	830	33	5
7725	817	3	6
7726	825	20	7
7727	154	8	8
7728	844	16	9
7729	839	31	10
7730	807	27	11
7731	815	11	12
7732	4	14	13
7733	842	10	14
7734	828	9	15
7735	832	55	16
7736	838	2	17
7737	845	35	18
7738	840	18	19
7739	843	28	20
7740	20	5	1
7741	822	77	2
7742	8	7	3
7743	830	33	4
7744	825	20	5
7745	154	8	6
7746	807	27	7
7747	832	55	8
7748	844	16	9
7749	815	11	10
7750	4	14	11
7751	845	35	12
7752	828	9	13
7753	1	44	14
7754	817	3	15
7755	839	31	16
7756	842	10	17
7757	843	28	18
7758	840	18	19
7759	838	2	20
7760	8	7	3
7761	20	5	4
7762	832	55	5
7763	842	10	6
7764	830	33	7
7765	843	28	8
7766	825	20	9
7767	154	8	10
7768	4	14	11
7769	817	3	12
7770	807	27	13
7771	828	9	14
7772	840	18	15
7773	838	2	16
7774	844	16	17
7775	839	31	18
7776	815	11	19
7777	845	35	20
7778	1	44	1
7779	822	77	2
7780	1	44	1
7781	20	5	2
7782	839	31	3
7783	815	11	4
7784	154	8	5
7785	8	7	6
7786	830	33	7
7787	817	3	8
7788	825	20	9
7789	822	77	10
7790	842	10	11
7791	843	28	12
7792	844	16	13
7793	828	9	14
7794	807	27	15
7795	832	55	16
7796	4	14	17
7797	845	35	18
7798	840	18	19
7799	838	2	20
7800	8	7	1
7801	20	5	2
7802	1	44	3
7803	822	77	4
7804	830	33	5
7805	154	8	6
7806	832	55	7
7807	839	31	8
7808	842	10	9
7809	840	18	10
7810	825	20	11
7811	845	35	12
7812	4	14	13
7813	807	27	14
7814	817	3	15
7815	815	11	16
7816	844	16	17
7817	843	28	18
7818	828	9	19
7819	838	2	20
7820	1	44	1
7821	830	33	2
7822	20	5	3
7823	822	77	4
7824	8	7	5
7825	817	3	6
7826	815	11	7
7827	154	8	8
7828	839	31	9
7829	807	27	10
7830	4	14	11
7831	832	55	12
7832	844	16	13
7833	828	9	14
7834	842	10	15
7835	825	20	16
7836	843	28	17
7837	838	2	18
7838	845	35	19
7839	840	18	20
7840	822	77	1
7841	1	44	2
7842	20	5	3
7843	8	7	4
7844	825	20	5
7845	839	31	6
7846	844	16	7
7847	815	11	8
7848	154	8	9
7849	828	9	10
7850	830	33	11
7851	817	3	12
7852	842	10	13
7853	832	55	14
7854	807	27	15
7855	843	28	16
7856	4	14	17
7857	845	35	18
7858	838	2	19
7859	840	18	20
7860	1	44	1
7861	822	77	2
7862	830	33	3
7863	8	7	4
7864	154	8	5
7865	843	28	6
7866	842	10	7
7867	839	31	8
7868	20	5	9
7869	815	11	10
7870	844	16	11
7871	825	20	12
7872	832	55	13
7873	840	18	14
7874	817	3	15
7875	807	27	16
7876	845	35	17
7877	4	14	18
7878	838	2	19
7879	828	9	20
7880	1	44	1
7881	20	5	2
7882	8	7	3
7883	822	77	4
7884	817	3	5
7885	839	31	6
7886	807	27	7
7887	154	8	8
7888	844	16	9
7889	815	11	10
7890	832	55	11
7891	825	20	12
7892	842	10	13
7893	843	28	14
7894	830	33	15
7895	4	14	16
7896	845	35	17
7897	840	18	18
7898	828	9	19
7899	838	2	20
7900	817	3	1
7901	830	33	2
7902	1	44	3
